,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
59,0.19246993064880372,0.003030252456665039,0.6096153846153847,0.6509615384615385,10.0,"(124,)",35,"{'NN__alpha': 10.0, 'pca__n_components': 35, 'NN__hidden_layer_sizes': (124,)}",62,0.6730769230769231,0.7115384615384616,0.5846153846153846,0.6504807692307693,0.625,0.6543269230769231,0.525,0.5663461538461538,0.6403846153846153,0.6721153846153847,0.05661257311324524,3.865364476542981e-05,0.050981491014244595,0.04751498517907849
60,0.1908933162689209,0.00347137451171875,0.6169230769230769,0.6545192307692307,10.0,"(124,)",40,"{'NN__alpha': 10.0, 'pca__n_components': 40, 'NN__hidden_layer_sizes': (124,)}",53,0.6076923076923076,0.6730769230769231,0.6346153846153846,0.6509615384615385,0.6326923076923077,0.6225961538461539,0.6,0.6725961538461539,0.6096153846153847,0.6533653846153846,0.027759548870845686,0.0008832420069896438,0.014047678744422818,0.01846203925602816
61,0.21259636878967286,0.003135824203491211,0.6269230769230769,0.6761538461538461,10.0,"(124,)",45,"{'NN__alpha': 10.0, 'pca__n_components': 45, 'NN__hidden_layer_sizes': (124,)}",43,0.6423076923076924,0.7206730769230769,0.6307692307692307,0.6620192307692307,0.6134615384615385,0.6331730769230769,0.6096153846153847,0.6663461538461538,0.6384615384615384,0.6985576923076923,0.049103046642353085,9.528091798105552e-05,0.013155870289605418,0.030421107589669528
62,0.1675328254699707,0.0032149791717529298,0.5911538461538461,0.6470192307692308,10.0,"(124,)",50,"{'NN__alpha': 10.0, 'pca__n_components': 50, 'NN__hidden_layer_sizes': (124,)}",94,0.6211538461538462,0.66875,0.6211538461538462,0.6923076923076923,0.5538461538461539,0.6192307692307693,0.5634615384615385,0.6331730769230769,0.5961538461538461,0.6216346153846154,0.03778213173218765,0.0001772585680664842,0.02822668174139811,0.028745658277772736
63,0.1664036273956299,0.002509403228759766,0.588076923076923,0.6325961538461538,10.0,"(124,)",55,"{'NN__alpha': 10.0, 'pca__n_components': 55, 'NN__hidden_layer_sizes': (124,)}",101,0.6153846153846154,0.6620192307692307,0.5769230769230769,0.5605769230769231,0.6134615384615385,0.6802884615384616,0.5480769230769231,0.6225961538461539,0.5865384615384616,0.6375,0.0422762538510825,0.0005050501161880868,0.024967434410949976,0.04111226331967473
64,0.1737433910369873,0.0030598163604736326,0.6084615384615385,0.6518269230769231,10.0,"(124,)",60,"{'NN__alpha': 10.0, 'pca__n_components': 60, 'NN__hidden_layer_sizes': (124,)}",67,0.625,0.6798076923076923,0.625,0.6754807692307693,0.6153846153846154,0.6605769230769231,0.573076923076923,0.5865384615384616,0.6038461538461538,0.6567307692307692,0.027313287321194025,0.0013299121903890558,0.01933051057404473,0.033780530788533054
65,0.07573175430297852,0.0011446475982666016,0.5326923076923077,0.5375961538461539,0.01,"(7,)",2,"{'NN__alpha': 0.01, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (7,)}",196,0.5057692307692307,0.5403846153846154,0.5403846153846154,0.5182692307692308,0.5403846153846154,0.5322115384615385,0.5365384615384615,0.5432692307692307,0.5403846153846154,0.5538461538461539,0.023781858326684897,0.00015700988504740142,0.013543705278199234,0.01188735343117352
66,0.07046136856079102,0.0010938167572021485,0.5503846153846154,0.5516346153846154,0.01,"(7,)",5,"{'NN__alpha': 0.01, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (7,)}",168,0.55,0.5514423076923077,0.5346153846153846,0.5471153846153847,0.5846153846153846,0.5706730769230769,0.573076923076923,0.5764423076923076,0.5096153846153846,0.5125,0.01925134451982853,4.661687460561581e-05,0.02682399349871185,0.022493835447430804
67,0.08759140968322754,0.0012698650360107421,0.5180769230769231,0.5173076923076924,0.01,"(7,)",10,"{'NN__alpha': 0.01, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (7,)}",218,0.5211538461538462,0.5408653846153846,0.5,0.5278846153846154,0.5115384615384615,0.4778846153846154,0.5134615384615384,0.48365384615384616,0.5442307692307692,0.55625,0.02304166562403188,0.00018747533127048602,0.014726299783905106,0.03120929301368746
68,0.08313937187194824,0.0012142181396484375,0.5138461538461538,0.5195192307692308,0.01,"(7,)",15,"{'NN__alpha': 0.01, 'pca__n_components': 15, 'NN__hidden_layer_sizes': (7,)}",225,0.5076923076923077,0.5110576923076923,0.5076923076923077,0.5028846153846154,0.4980769230769231,0.5120192307692307,0.49615384615384617,0.5110576923076923,0.5596153846153846,0.5605769230769231,0.02093764011093984,0.000102053891267455,0.023376263690804228,0.020793699973306393
69,0.08466458320617676,0.0013392448425292968,0.5111538461538462,0.5181730769230768,0.01,"(7,)",20,"{'NN__alpha': 0.01, 'pca__n_components': 20, 'NN__hidden_layer_sizes': (7,)}",231,0.5019230769230769,0.5153846153846153,0.5461538461538461,0.5384615384615384,0.49423076923076925,0.5110576923076923,0.525,0.5014423076923077,0.48846153846153845,0.5245192307692308,0.011654925074007194,0.0002315960034173226,0.021462779120467224,0.012571540838467435
70,0.10300960540771484,0.002575588226318359,0.5157692307692308,0.5173076923076924,0.01,"(7,)",25,"{'NN__alpha': 0.01, 'pca__n_components': 25, 'NN__hidden_layer_sizes': (7,)}",222,0.5096153846153846,0.5076923076923077,0.5403846153846154,0.5269230769230769,0.475,0.4985576923076923,0.551923076923077,0.5605769230769231,0.5019230769230769,0.49278846153846156,0.030470450979247773,0.00042292766313499925,0.027585263195447872,0.024535251176538993
71,0.1125666618347168,0.003002023696899414,0.5434615384615384,0.5405769230769231,0.01,"(7,)",30,"{'NN__alpha': 0.01, 'pca__n_components': 30, 'NN__hidden_layer_sizes': (7,)}",183,0.5557692307692308,0.5625,0.525,0.5173076923076924,0.5538461538461539,0.5644230769230769,0.5653846153846154,0.5331730769230769,0.5173076923076924,0.5254807692307693,0.006045189087311655,0.001348975662963545,0.018787191910492006,0.019356798570207143
72,0.1082076072692871,0.0022041797637939453,0.5126923076923077,0.5230769230769231,0.01,"(7,)",35,"{'NN__alpha': 0.01, 'pca__n_components': 35, 'NN__hidden_layer_sizes': (7,)}",228,0.49230769230769234,0.5081730769230769,0.5288461538461539,0.5216346153846154,0.5326923076923077,0.5288461538461539,0.49038461538461536,0.49615384615384617,0.5192307692307693,0.5605769230769231,0.029673026952189065,0.0004268421877980799,0.01798256881163225,0.02185676543467199
73,0.10493049621582032,0.0024940967559814453,0.5111538461538462,0.5266346153846154,0.01,"(7,)",40,"{'NN__alpha': 0.01, 'pca__n_components': 40, 'NN__hidden_layer_sizes': (7,)}",231,0.5288461538461539,0.5322115384615385,0.5019230769230769,0.5173076923076924,0.47307692307692306,0.49615384615384617,0.5615384615384615,0.5605769230769231,0.49038461538461536,0.5269230769230769,0.016345518013214592,5.113086404133834e-05,0.031042059652278582,0.020973003216166377
74,0.09830236434936523,0.0029934406280517577,0.51,0.5148076923076923,0.01,"(7,)",45,"{'NN__alpha': 0.01, 'pca__n_components': 45, 'NN__hidden_layer_sizes': (7,)}",239,0.5,0.5129807692307692,0.525,0.5360576923076923,0.5307692307692308,0.5120192307692307,0.48653846153846153,0.5014423076923077,0.5076923076923077,0.5115384615384615,0.007628818934304641,0.00046068788868955374,0.016199568991271306,0.01141925603023348
75,0.10481157302856445,0.0026443958282470702,0.5196153846153846,0.5591346153846153,0.01,"(7,)",50,"{'NN__alpha': 0.01, 'pca__n_components': 50, 'NN__hidden_layer_sizes': (7,)}",216,0.5596153846153846,0.5927884615384615,0.47307692307692306,0.5139423076923076,0.5346153846153846,0.5346153846153846,0.5153846153846153,0.5918269230769231,0.5153846153846153,0.5625,0.015248211345605221,0.00037319426763388584,0.028378256531841107,0.03116482475123435
76,0.09354395866394043,0.0015081405639648438,0.5038461538461538,0.5133653846153845,0.01,"(7,)",55,"{'NN__alpha': 0.01, 'pca__n_components': 55, 'NN__hidden_layer_sizes': (7,)}",250,0.4980769230769231,0.510576923076923,0.5057692307692307,0.4908653846153846,0.5192307692307693,0.541826923076923,0.5038461538461538,0.5336538461538461,0.49230769230769234,0.48990384615384613,0.01642928289929166,0.00013999565415764875,0.009020030307352754,0.021382937814664257
77,0.10327167510986328,0.0015779495239257812,0.5453846153846154,0.5484615384615384,0.01,"(7,)",60,"{'NN__alpha': 0.01, 'pca__n_components': 60, 'NN__hidden_layer_sizes': (7,)}",178,0.5288461538461539,0.5134615384615384,0.5461538461538461,0.5466346153846153,0.55,0.5567307692307693,0.55,0.5836538461538462,0.551923076923077,0.541826923076923,0.007255795005508645,0.0001333330489476186,0.008479002955787936,0.022712263064061353
78,0.06621255874633789,0.0014948368072509766,0.5553846153846154,0.5527884615384616,0.01,"(15,)",2,"{'NN__alpha': 0.01, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (15,)}",152,0.5365384615384615,0.5567307692307693,0.5788461538461539,0.5427884615384615,0.5538461538461539,0.5538461538461539,0.5576923076923077,0.5586538461538462,0.55,0.551923076923077,0.013083273723811559,0.0007425344513863993,0.013728129459672903,0.005510211069959406
79,0.11697864532470703,0.0016855716705322266,0.6430769230769231,0.640673076923077,0.01,"(15,)",5,"{'NN__alpha': 0.01, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (15,)}",31,0.6038461538461538,0.6057692307692307,0.6480769230769231,0.6014423076923077,0.6519230769230769,0.6682692307692307,0.6442307692307693,0.6826923076923077,0.6673076923076923,0.6451923076923077,0.02745690970909327,0.0008446797029700298,0.02112235418114767,0.03257274516847868
80,0.09539623260498047,0.0016893863677978516,0.5673076923076923,0.5674038461538462,0.01,"(15,)",10,"{'NN__alpha': 0.01, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (15,)}",137,0.5115384615384615,0.5240384615384616,0.6134615384615385,0.6177884615384616,0.5480769230769231,0.5225961538461539,0.6192307692307693,0.6326923076923077,0.5442307692307692,0.5399038461538461,0.021550148533409724,0.0009725205936800554,0.042044636748222036,0.047845017609560676
81,0.08943018913269044,0.001170969009399414,0.5811538461538461,0.5763461538461538,0.01,"(15,)",15,"{'NN__alpha': 0.01, 'pca__n_components': 15, 'NN__hidden_layer_sizes': (15,)}",118,0.5807692307692308,0.58125,0.5557692307692308,0.5350961538461538,0.5980769230769231,0.635576923076923,0.6076923076923076,0.59375,0.5634615384615385,0.5360576923076923,0.024812609456822544,2.341780247705821e-05,0.019739426800548195,0.037841639036521844
82,0.0935582160949707,0.001389455795288086,0.5026923076923077,0.5076923076923077,0.01,"(15,)",20,"{'NN__alpha': 0.01, 'pca__n_components': 20, 'NN__hidden_layer_sizes': (15,)}",255,0.5557692307692308,0.5663461538461538,0.5153846153846153,0.49903846153846154,0.4519230769230769,0.49423076923076925,0.4980769230769231,0.4971153846153846,0.49230769230769234,0.48173076923076924,0.022659034748804117,0.00028069307593431384,0.03371916737585183,0.029940769932351625
83,0.11005158424377441,0.0030216217041015626,0.5615384615384615,0.5575961538461538,0.01,"(15,)",25,"{'NN__alpha': 0.01, 'pca__n_components': 25, 'NN__hidden_layer_sizes': (15,)}",141,0.5442307692307692,0.5403846153846154,0.6153846153846154,0.625,0.5538461538461539,0.5259615384615385,0.5269230769230769,0.5341346153846154,0.5673076923076923,0.5625,0.039583340050579806,0.0010891075684830566,0.029965463355049942,0.03581830793647228
84,0.11867361068725586,0.0028220176696777343,0.5853846153846154,0.5891346153846154,0.01,"(15,)",30,"{'NN__alpha': 0.01, 'pca__n_components': 30, 'NN__hidden_layer_sizes': (15,)}",113,0.6211538461538462,0.6076923076923076,0.6211538461538462,0.6149038461538462,0.6346153846153846,0.6384615384615384,0.5057692307692307,0.5278846153846154,0.5442307692307692,0.5567307692307693,0.013182849298184437,0.0005816019704266556,0.05101919815012441,0.04060334538932392
85,0.13423428535461426,0.002720069885253906,0.5361538461538462,0.5778846153846153,0.01,"(15,)",35,"{'NN__alpha': 0.01, 'pca__n_components': 35, 'NN__hidden_layer_sizes': (15,)}",192,0.5942307692307692,0.6307692307692307,0.5326923076923077,0.5625,0.5057692307692307,0.5245192307692308,0.4807692307692308,0.5548076923076923,0.5673076923076923,0.6168269230769231,0.01713186484502587,0.000322797921098606,0.04085622069196769,0.03982557197871679
86,0.1285095691680908,0.002798604965209961,0.5346153846153846,0.5649038461538461,0.01,"(15,)",40,"{'NN__alpha': 0.01, 'pca__n_components': 40, 'NN__hidden_layer_sizes': (15,)}",195,0.55,0.5903846153846154,0.573076923076923,0.6461538461538462,0.5403846153846154,0.5798076923076924,0.5057692307692307,0.5331730769230769,0.5038461538461538,0.475,0.016013030713655015,0.000294352215034392,0.026563533307433856,0.05755432216610672
87,0.12871952056884767,0.0026122570037841798,0.551923076923077,0.5638461538461539,0.01,"(15,)",45,"{'NN__alpha': 0.01, 'pca__n_components': 45, 'NN__hidden_layer_sizes': (15,)}",164,0.5692307692307692,0.5596153846153846,0.49615384615384617,0.5600961538461539,0.5307692307692308,0.5375,0.6115384615384616,0.6033653846153846,0.551923076923077,0.5586538461538462,0.0181808140510927,4.2807284047841934e-05,0.03849998078843754,0.02151655823096502
88,0.10105290412902831,0.0024114608764648437,0.536923076923077,0.54875,0.01,"(15,)",50,"{'NN__alpha': 0.01, 'pca__n_components': 50, 'NN__hidden_layer_sizes': (15,)}",189,0.5115384615384615,0.5197115384615385,0.5788461538461539,0.5884615384615385,0.5115384615384615,0.4985576923076923,0.5653846153846154,0.5966346153846154,0.5173076923076924,0.5403846153846154,0.01669995264819545,0.0008302583464849194,0.02912430002714241,0.03821628536966434
89,0.12342677116394044,0.002322864532470703,0.5523076923076923,0.583173076923077,0.01,"(15,)",55,"{'NN__alpha': 0.01, 'pca__n_components': 55, 'NN__hidden_layer_sizes': (15,)}",161,0.5423076923076923,0.5504807692307693,0.5423076923076923,0.5326923076923077,0.5288461538461539,0.6105769230769231,0.5538461538461539,0.5841346153846154,0.5942307692307692,0.6379807692307692,0.019272737535969656,0.0009404115581864774,0.02240694102096848,0.03840019145970513
90,0.10672798156738281,0.0019948482513427734,0.5230769230769231,0.5475961538461538,0.01,"(15,)",60,"{'NN__alpha': 0.01, 'pca__n_components': 60, 'NN__hidden_layer_sizes': (15,)}",211,0.4576923076923077,0.49182692307692305,0.5596153846153846,0.5692307692307692,0.5134615384615384,0.5278846153846154,0.5769230769230769,0.6283653846153846,0.5076923076923077,0.520673076923077,0.01798700184785908,0.0006512642011476271,0.042044636748222015,0.047361015913959935
91,0.06308436393737793,0.0012522220611572265,0.5,0.5,0.01,"(31,)",2,"{'NN__alpha': 0.01, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (31,)}",256,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00834595321156107,0.00012953142510843283,0.0,0.0
92,0.12789540290832518,0.00131378173828125,0.6926923076923077,0.6982692307692308,0.01,"(31,)",5,"{'NN__alpha': 0.01, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (31,)}",8,0.6942307692307692,0.698076923076923,0.6884615384615385,0.7057692307692308,0.6480769230769231,0.6350961538461538,0.7153846153846154,0.7264423076923077,0.7173076923076923,0.7259615384615384,0.02918954388192287,0.00028379702071710606,0.025026613053842208,0.03348943355393331
93,0.11448616981506347,0.0014880180358886718,0.6353846153846154,0.6434615384615385,0.01,"(31,)",10,"{'NN__alpha': 0.01, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (31,)}",34,0.7019230769230769,0.729326923076923,0.6211538461538462,0.6293269230769231,0.625,0.6216346153846154,0.6038461538461538,0.6216346153846154,0.625,0.6153846153846154,0.04326586440129183,0.0004104558862787422,0.03417670752542008,0.043159690403658406
94,0.11488399505615235,0.0015653610229492188,0.5984615384615385,0.6091346153846154,0.01,"(31,)",15,"{'NN__alpha': 0.01, 'pca__n_components': 15, 'NN__hidden_layer_sizes': (31,)}",77,0.6,0.6177884615384616,0.5961538461538461,0.5966346153846154,0.5442307692307692,0.5495192307692308,0.6288461538461538,0.6278846153846154,0.6230769230769231,0.6538461538461539,0.019901716554355544,0.0006353748868157425,0.029925944098349106,0.03503089295947879
95,0.09923958778381348,0.001439952850341797,0.5692307692307692,0.5802884615384616,0.01,"(31,)",20,"{'NN__alpha': 0.01, 'pca__n_components': 20, 'NN__hidden_layer_sizes': (31,)}",132,0.5673076923076923,0.5706730769230769,0.5307692307692308,0.5211538461538462,0.575,0.5793269230769231,0.5653846153846154,0.6182692307692308,0.6076923076923076,0.6120192307692308,0.021213553063701165,8.625885344487749e-05,0.024537135242671645,0.03475532609986119
96,0.10687336921691895,0.002372407913208008,0.5742307692307692,0.58,0.01,"(31,)",25,"{'NN__alpha': 0.01, 'pca__n_components': 25, 'NN__hidden_layer_sizes': (31,)}",129,0.525,0.5235576923076923,0.65,0.6115384615384616,0.5807692307692308,0.6014423076923077,0.5692307692307692,0.5620192307692308,0.5461538461538461,0.6014423076923077,0.026944889684144498,2.6481253649610294e-05,0.042475192899318545,0.032934060892393834
97,0.12220401763916015,0.0028677463531494142,0.5857692307692308,0.6120192307692308,0.01,"(31,)",30,"{'NN__alpha': 0.01, 'pca__n_components': 30, 'NN__hidden_layer_sizes': (31,)}",110,0.5615384615384615,0.6149038461538462,0.6038461538461538,0.6110576923076924,0.5788461538461539,0.5932692307692308,0.5923076923076923,0.5884615384615385,0.5923076923076923,0.6524038461538462,0.022950353466871732,0.0006764496597444214,0.014472990555559048,0.022568518288790678
98,0.11914224624633789,0.0027245998382568358,0.5492307692307692,0.5860576923076923,0.01,"(31,)",35,"{'NN__alpha': 0.01, 'pca__n_components': 35, 'NN__hidden_layer_sizes': (31,)}",174,0.5576923076923077,0.5870192307692308,0.5653846153846154,0.6326923076923077,0.5173076923076924,0.55,0.5865384615384616,0.6182692307692308,0.5192307692307693,0.5423076923076923,0.013179425078681643,0.0006207832039055168,0.026994410992871656,0.03585391134283513
99,0.11036796569824218,0.002711582183837891,0.5776923076923077,0.58125,0.01,"(31,)",40,"{'NN__alpha': 0.01, 'pca__n_components': 40, 'NN__hidden_layer_sizes': (31,)}",122,0.5865384615384616,0.60625,0.5769230769230769,0.5903846153846154,0.575,0.5653846153846154,0.5673076923076923,0.5649038461538461,0.5826923076923077,0.5793269230769231,0.01156421618566854,0.0004119112299953696,0.006617173282340505,0.015691058585278014
100,0.13927159309387208,0.0029095172882080077,0.555,0.5879807692307691,0.01,"(31,)",45,"{'NN__alpha': 0.01, 'pca__n_components': 45, 'NN__hidden_layer_sizes': (31,)}",156,0.5403846153846154,0.5509615384615385,0.5692307692307692,0.5836538461538462,0.5557692307692308,0.60625,0.6,0.6509615384615385,0.5096153846153846,0.5480769230769231,0.012318212228672623,0.00031622999816280676,0.03000493056129552,0.03816229745109119
101,0.11210083961486816,0.002845144271850586,0.5326923076923077,0.5539423076923077,0.01,"(31,)",50,"{'NN__alpha': 0.01, 'pca__n_components': 50, 'NN__hidden_layer_sizes': (31,)}",196,0.49615384615384617,0.5120192307692307,0.5211538461538462,0.5798076923076924,0.5096153846153846,0.5033653846153846,0.5192307692307693,0.5192307692307693,0.6173076923076923,0.6552884615384615,0.02688105051152457,0.00031721265723792005,0.04322433568334246,0.057376861973628616
102,0.1497504234313965,0.002717399597167969,0.5507692307692308,0.6138461538461539,0.01,"(31,)",55,"{'NN__alpha': 0.01, 'pca__n_components': 55, 'NN__hidden_layer_sizes': (31,)}",167,0.5769230769230769,0.6278846153846154,0.573076923076923,0.6653846153846154,0.49423076923076925,0.5788461538461539,0.5576923076923077,0.5951923076923077,0.551923076923077,0.6019230769230769,0.030173202390856104,0.0006286914769970374,0.029757401744437976,0.030227196892081497
103,0.10151453018188476,0.002168416976928711,0.5096153846153846,0.5186538461538461,0.01,"(31,)",60,"{'NN__alpha': 0.01, 'pca__n_components': 60, 'NN__hidden_layer_sizes': (31,)}",243,0.4846153846153846,0.5129807692307692,0.5115384615384615,0.5096153846153846,0.525,0.510576923076923,0.5115384615384615,0.5149038461538461,0.5153846153846153,0.5451923076923076,0.009345049135463645,0.0004348987805252362,0.013434037843517677,0.013397512574924726
104,0.1010239601135254,0.0012830257415771484,0.6142307692307692,0.6200961538461538,0.01,"(62,)",2,"{'NN__alpha': 0.01, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (62,)}",59,0.5596153846153846,0.6086538461538461,0.6057692307692307,0.6197115384615385,0.6615384615384615,0.6302884615384615,0.625,0.6206730769230769,0.6192307692307693,0.6211538461538462,0.0178983934218481,3.408688694062552e-05,0.03296492667264018,0.006876176607223522
105,0.13046574592590332,0.0014680385589599609,0.676923076923077,0.681923076923077,0.01,"(62,)",5,"{'NN__alpha': 0.01, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (62,)}",11,0.7173076923076923,0.7370192307692308,0.7365384615384616,0.7326923076923076,0.7096153846153846,0.7336538461538461,0.5173076923076924,0.4971153846153846,0.7038461538461539,0.7091346153846154,0.0351986979234128,0.0003191275065528549,0.08056751367862253,0.09293387370413869
106,0.12310481071472168,0.0021303653717041015,0.6507692307692308,0.6591346153846154,0.01,"(62,)",10,"{'NN__alpha': 0.01, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (62,)}",21,0.6153846153846154,0.6567307692307692,0.6038461538461538,0.6134615384615385,0.6807692307692308,0.6605769230769231,0.6153846153846154,0.6389423076923076,0.7384615384615385,0.7259615384615384,0.04138621076437451,0.0008220432332193922,0.05156715619105961,0.037329494026310535
107,0.13139443397521972,0.0015314579010009765,0.6311538461538462,0.6660576923076922,0.01,"(62,)",15,"{'NN__alpha': 0.01, 'pca__n_components': 15, 'NN__hidden_layer_sizes': (62,)}",38,0.5865384615384616,0.6269230769230769,0.6615384615384615,0.6764423076923077,0.6557692307692308,0.7221153846153846,0.6,0.6182692307692308,0.6519230769230769,0.6865384615384615,0.021394892704846156,0.00018080232710382605,0.031373866937743244,0.038691141594295486
108,0.14033565521240235,0.0019461631774902344,0.6453846153846153,0.6594230769230769,0.01,"(62,)",20,"{'NN__alpha': 0.01, 'pca__n_components': 20, 'NN__hidden_layer_sizes': (62,)}",28,0.5788461538461539,0.5903846153846154,0.6442307692307693,0.6447115384615385,0.6884615384615385,0.7490384615384615,0.6576923076923077,0.66875,0.6576923076923077,0.6442307692307693,0.042816325051775676,0.0008088409157259812,0.03629677149970467,0.05163613735043871
109,0.15557022094726564,0.0028355598449707033,0.6119230769230769,0.6344230769230769,0.01,"(62,)",25,"{'NN__alpha': 0.01, 'pca__n_components': 25, 'NN__hidden_layer_sizes': (62,)}",60,0.6461538461538462,0.6942307692307692,0.5788461538461539,0.5870192307692308,0.5884615384615385,0.5697115384615384,0.5596153846153846,0.5971153846153846,0.6865384615384615,0.7240384615384615,0.052141988967585276,0.0009931667926065617,0.04715892807349866,0.06234492595953104
110,0.14665694236755372,0.0029894828796386717,0.5934615384615385,0.61875,0.01,"(62,)",30,"{'NN__alpha': 0.01, 'pca__n_components': 30, 'NN__hidden_layer_sizes': (62,)}",88,0.5673076923076923,0.6211538461538462,0.5826923076923077,0.5677884615384615,0.49230769230769234,0.5067307692307692,0.6461538461538462,0.6759615384615385,0.6788461538461539,0.7221153846153846,0.04530013206644042,0.00039912994579948644,0.0649601607541661,0.07630036410221237
111,0.17409324645996094,0.003135204315185547,0.5892307692307692,0.6425000000000001,0.01,"(62,)",35,"{'NN__alpha': 0.01, 'pca__n_components': 35, 'NN__hidden_layer_sizes': (62,)}",98,0.5692307692307692,0.6182692307692308,0.6423076923076924,0.7346153846153847,0.5365384615384615,0.5697115384615384,0.6,0.6509615384615385,0.5980769230769231,0.6389423076923076,0.0484617387173664,0.0004201868096592511,0.03517916946855117,0.05376762818124572
112,0.18195319175720215,0.0027525901794433595,0.6223076923076923,0.6679807692307693,0.01,"(62,)",40,"{'NN__alpha': 0.01, 'pca__n_components': 40, 'NN__hidden_layer_sizes': (62,)}",46,0.6115384615384616,0.6134615384615385,0.6288461538461538,0.6764423076923077,0.6326923076923077,0.6841346153846154,0.5846153846153846,0.6644230769230769,0.6538461538461539,0.7014423076923076,0.02533353331624962,3.0239672707836375e-05,0.023160106488191674,0.029790007160576813
113,0.13978219032287598,0.0029382228851318358,0.5773076923076923,0.6134615384615385,0.01,"(62,)",45,"{'NN__alpha': 0.01, 'pca__n_components': 45, 'NN__hidden_layer_sizes': (62,)}",125,0.5826923076923077,0.6177884615384616,0.5557692307692308,0.6115384615384616,0.5653846153846154,0.583173076923077,0.6019230769230769,0.6745192307692308,0.5807692307692308,0.5802884615384616,0.027133024670270144,0.00027800769356270394,0.015830088944043585,0.033965589095488254
114,0.14515419006347657,0.0033582210540771484,0.588076923076923,0.6350961538461538,0.01,"(62,)",50,"{'NN__alpha': 0.01, 'pca__n_components': 50, 'NN__hidden_layer_sizes': (62,)}",101,0.573076923076923,0.6072115384615384,0.6230769230769231,0.7240384615384615,0.5865384615384616,0.6033653846153846,0.5653846153846154,0.6225961538461539,0.5923076923076923,0.6182692307692308,0.042021293496039704,0.0007228800457647153,0.019925898226136347,0.04502115709084804
115,0.12558703422546386,0.0017067909240722657,0.5611538461538461,0.6071153846153846,0.01,"(62,)",55,"{'NN__alpha': 0.01, 'pca__n_components': 55, 'NN__hidden_layer_sizes': (62,)}",144,0.5961538461538461,0.6490384615384616,0.6096153846153847,0.6552884615384615,0.5788461538461539,0.6413461538461539,0.48653846153846153,0.5442307692307692,0.5346153846153846,0.5456730769230769,0.028424730946753067,6.134049957641571e-05,0.045073903810672195,0.0509501075714121
116,0.14181714057922362,0.0021230697631835936,0.56,0.5993269230769231,0.01,"(62,)",60,"{'NN__alpha': 0.01, 'pca__n_components': 60, 'NN__hidden_layer_sizes': (62,)}",150,0.5134615384615384,0.5038461538461538,0.5326923076923077,0.5043269230769231,0.6057692307692307,0.6485576923076923,0.5480769230769231,0.6745192307692308,0.6,0.6653846153846154,0.031926035091500986,0.00037347186063993226,0.03673831980387554,0.07820837267334631
117,0.10069217681884765,0.0016285896301269532,0.5965384615384616,0.5954807692307693,0.01,"(124,)",2,"{'NN__alpha': 0.01, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (124,)}",82,0.5346153846153846,0.5490384615384616,0.5538461538461539,0.5394230769230769,0.6423076923076924,0.6245192307692308,0.6192307692307693,0.6350961538461538,0.6326923076923077,0.6293269230769231,0.02198524364178594,0.00031956897062463075,0.04375834662562429,0.042089252517890974
118,0.12422418594360352,0.0015470027923583985,0.7192307692307692,0.7176923076923076,0.01,"(124,)",5,"{'NN__alpha': 0.01, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (124,)}",1,0.7326923076923076,0.7235576923076923,0.7326923076923076,0.7278846153846154,0.7019230769230769,0.7043269230769231,0.698076923076923,0.7091346153846154,0.7307692307692307,0.7235576923076923,0.013652318799112627,1.397027086542894e-05,0.015764539639937843,0.009214729654392998
119,0.14727840423583985,0.0016191959381103515,0.7026923076923077,0.716826923076923,0.01,"(124,)",10,"{'NN__alpha': 0.01, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (124,)}",4,0.7096153846153846,0.729326923076923,0.6903846153846154,0.7125,0.6903846153846154,0.729326923076923,0.7153846153846154,0.7125,0.7076923076923077,0.7004807692307692,0.00985478351508708,6.381189423973553e-05,0.010363225834851922,0.01110982693104936
120,0.13696722984313964,0.0016953468322753907,0.6503846153846153,0.6645192307692308,0.01,"(124,)",15,"{'NN__alpha': 0.01, 'pca__n_components': 15, 'NN__hidden_layer_sizes': (124,)}",24,0.6442307692307693,0.6519230769230769,0.6,0.6384615384615384,0.6942307692307692,0.6975961538461538,0.7057692307692308,0.7365384615384616,0.6076923076923076,0.5980769230769231,0.030151130090466743,9.131119077828142e-05,0.043333712636786335,0.04802728206431433
