,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
35,0.05298280715942383,0.0012427806854248048,0.7835851367905268,0.7835851334078645,10.0,"(62,)",3,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 3}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.01013957360761832,0.0009277182972920294,0.00010824013408538259,2.705588709761459e-05
36,0.057551002502441405,0.001306009292602539,0.7835851367905268,0.7835851334078645,10.0,"(62,)",4,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 4}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.012916053625708546,0.0011400714702979936,0.00010824013408538259,2.705588709761459e-05
37,0.07441878318786621,0.001117372512817383,0.7835851367905268,0.7835851334078645,10.0,"(62,)",5,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 5}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.01405308049380822,0.000170658320205049,0.00010824013408538259,2.705588709761459e-05
38,0.06073441505432129,0.0010766029357910157,0.7835851367905268,0.7835851334078645,10.0,"(62,)",6,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 6}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.007141861916465481,0.00010638370581471729,0.00010824013408538259,2.705588709761459e-05
39,0.057452821731567384,0.0008936405181884765,0.7835851367905268,0.7835851334078645,10.0,"(62,)",7,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 7}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.009743170642445138,0.00014792695294469174,0.00010824013408538259,2.705588709761459e-05
40,0.05985279083251953,0.001039409637451172,0.7835851367905268,0.7835851334078645,10.0,"(62,)",8,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 8}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.008887096166855407,0.00015408560228717937,0.00010824013408538259,2.705588709761459e-05
41,0.08236665725708008,0.0013361930847167968,0.7835851367905268,0.7835851334078645,10.0,"(62,)",9,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 9}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.013731404652791294,0.0009493627071892657,0.00010824013408538259,2.705588709761459e-05
42,0.07516779899597167,0.0009741306304931641,0.7835851367905268,0.7835851334078645,10.0,"(62,)",10,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 10}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.010823991803481358,0.00020480327472257125,0.00010824013408538259,2.705588709761459e-05
43,0.13252463340759277,0.0011106014251708984,0.7835851367905268,0.7835851334078645,10.0,"(62,)",11,"{'NN__hidden_layer_sizes': (62,), 'NN__alpha': 10.0, 'ica__n_components': 11}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.05644082707729902,0.00020266787549067276,0.00010824013408538259,2.705588709761459e-05
44,0.06319103240966797,0.0012452125549316407,0.7835851367905268,0.7835851334078645,10.0,"(124,)",1,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 1}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.008364324506804396,0.00016376287542091262,0.00010824013408538259,2.705588709761459e-05
45,0.05519857406616211,0.0009713649749755859,0.7835851367905268,0.7835851334078645,10.0,"(124,)",2,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 2}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.007499511882720498,0.00015892449555158844,0.00010824013408538259,2.705588709761459e-05
46,0.06677436828613281,0.0012237548828125,0.7835851367905268,0.7835851334078645,10.0,"(124,)",3,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 3}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.008014859287597183,0.00026784985202664505,0.00010824013408538259,2.705588709761459e-05
47,0.060493183135986325,0.0014190673828125,0.7835851367905268,0.7835851334078645,10.0,"(124,)",4,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 4}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.004996819020912054,0.0005674613017460543,0.00010824013408538259,2.705588709761459e-05
48,0.0664682388305664,0.0013000011444091798,0.7835851367905268,0.7835851334078645,10.0,"(124,)",5,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 5}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.010206478216078294,0.000669521475823643,0.00010824013408538259,2.705588709761459e-05
49,0.07108454704284668,0.001945638656616211,0.7835851367905268,0.7835851334078645,10.0,"(124,)",6,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 6}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.009739252534557106,0.0010929051348323086,0.00010824013408538259,2.705588709761459e-05
50,0.08017821311950683,0.001125335693359375,0.7835851367905268,0.7835851334078645,10.0,"(124,)",7,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 7}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.004439417415025834,9.798208840247162e-05,0.00010824013408538259,2.705588709761459e-05
51,0.07155098915100097,0.0012144088745117188,0.7835851367905268,0.7835851334078645,10.0,"(124,)",8,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 8}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.009076737217386206,0.0003863192284700274,0.00010824013408538259,2.705588709761459e-05
52,0.08005342483520508,0.001230621337890625,0.7835851367905268,0.7835851334078645,10.0,"(124,)",9,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 9}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.008434899749865506,0.00017207080969064805,0.00010824013408538259,2.705588709761459e-05
53,0.09126996994018555,0.0010558128356933593,0.7835851367905268,0.7835851334078645,10.0,"(124,)",10,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 10}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.007641911984754499,4.082310937709366e-05,0.00010824013408538259,2.705588709761459e-05
54,0.10037994384765625,0.001108837127685547,0.7835851367905268,0.7835851334078645,10.0,"(124,)",11,"{'NN__hidden_layer_sizes': (124,), 'NN__alpha': 10.0, 'ica__n_components': 11}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.006764043345575015,0.00019372429605789526,0.00010824013408538259,2.705588709761459e-05
55,0.028138208389282226,0.0004961013793945313,0.7835851367905268,0.7835851334078645,0.01,"(7,)",1,"{'NN__hidden_layer_sizes': (7,), 'NN__alpha': 0.01, 'ica__n_components': 1}",1,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7836734693877551,0.7835630423685553,0.7834525025536262,0.7836182699668283,0.7834525025536262,0.7836182699668283,0.0025830080104896646,1.6103688142472948e-05,0.00010824013408538259,2.705588709761459e-05
56,0.032155418395996095,0.0006858348846435547,0.21641486320947326,0.21641486659213544,0.01,"(7,)",2,"{'NN__hidden_layer_sizes': (7,), 'NN__alpha': 0.01, 'ica__n_components': 2}",188,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.2163265306122449,0.2164369576314446,0.21654749744637386,0.21638173003317174,0.21654749744637386,0.21638173003317174,0.006640237555082311,0.00027400536071029894,0.00010824013408542338,2.70558870975874e-05
